chembl_id,smiles,pIC50,n
CHEMBL5438575,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCC1,6.98,1
CHEMBL5409804,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCCC1,7.3,1
CHEMBL5414443,CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CC2(CCC2)C1,7.11,1
CHEMBL1488059,N#CSCC(=O)N1c2ccccc2CCc2ccccc21,4.83,2
CHEMBL5398303,N#CSCC(=O)N1c2ccccc2Sc2ccccc21,5.73,1
CHEMBL5428557,N#CSCC(=O)N1c2ccccc2CCc2ccc(Cl)cc21,6.32,1
CHEMBL5402852,N#CSCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,5.34,1
CHEMBL5405232,COc1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,5.54,1
CHEMBL5426704,CC(=O)c1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,5.98,1
CHEMBL5398507,CCC(=O)c1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,5.48,1
CHEMBL5406478,N#CSCC(=O)N1c2ccccc2Sc2ccc(C#N)cc21,5.245,2
CHEMBL5406269,CCSc1ccc2c(c1)N(C(=O)CSC#N)c1ccccc1S2,5.58,1
CHEMBL5409259,N#CSCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21,6.28,1
CHEMBL5439420,N#CSCC(=O)N1c2ccccc2Oc2ccccc21,5.4,1
CHEMBL5426970,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,7.16,1
CHEMBL5419959,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],7.05,1
CHEMBL5433524,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC1CC1,6.68,1
CHEMBL5406733,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)(C(=O)NC1CC1)S(=O)(=O)[O-].[Na+],6.35,1
CHEMBL5405589,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccccc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.31,1
CHEMBL5433349,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)Sc1ccccc1,6.7,1
CHEMBL5440163,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C(C)(C)Sc1ccccc1.[Na+],6.51,1
CHEMBL5415120,CC(C)C[C@H](NC(=O)OCC(C)(C)[S+]([O-])c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.48,1
CHEMBL5433293,CC(C)C[C@H](NC(=O)OCC(C)(C)[S+]([O-])c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.46,1
CHEMBL5426613,CC(C)C[C@H](NC(=O)OCC(C)(C)S(=O)(=O)c1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.72,1
CHEMBL5439320,CC(C)C[C@H](NC(=O)OCC(C)(C)S(=O)(=O)c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.7,1
CHEMBL5408912,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(F)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.85,1
CHEMBL5426354,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.89,1
CHEMBL5393926,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccc(F)cc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.77,1
CHEMBL5436494,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1ccc(F)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.57,1
CHEMBL5405557,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.82,1
CHEMBL5405150,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.77,1
CHEMBL5424235,CC(C)C[C@H](NC(=O)OCCSc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.5,1
CHEMBL5434476,CC(C)C[C@H](NC(=O)OCCSc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.51,1
CHEMBL5402239,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1nc2ccccc2[nH]1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.52,1
CHEMBL5424499,CC(C)C[C@H](NC(=O)OCC(C)(C)Sc1nc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.51,1
CHEMBL5428994,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccccc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.51,1
CHEMBL5414988,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.62,1
CHEMBL5413385,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(Cl)cc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.34,1
CHEMBL5434471,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(Cl)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.47,1
CHEMBL5402510,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)Oc1ccc(Cl)cc1,6.77,1
CHEMBL5404972,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C(C)(C)Oc1ccc(Cl)cc1.[Na+],6.77,1
CHEMBL5414071,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.72,1
CHEMBL5422084,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.68,1
CHEMBL5436896,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O)C(C)(C)Oc1cccc(Cl)c1,6.52,1
CHEMBL5421859,[2H]C([2H])(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])C(C)(C)Oc1cccc(Cl)c1.[Na+],6.55,1
CHEMBL5396481,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(F)cc1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.66,1
CHEMBL5399690,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1ccc(F)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.64,1
CHEMBL5420595,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(F)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.7,1
CHEMBL5421178,CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[Na+],6.92,1
CHEMBL5438553,CC(C)C[C@H](NC(=O)OCC(C)(O)c1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,6.54,1
CHEMBL5421269,CC(C)C[C@H](NC(=O)OCC(C)(O)c1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O,6.5,1
CHEMBL5395482,O=C1NC2(CC(c3ccccc3Cl)C2)C(=O)N1c1cncc2ccccc12,7.11,4
CHEMBL5415051,NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1cn(Cc2cccc(Cl)c2)nn1,6.36,1
CHEMBL5421800,NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1cn(Cc2ccc(S(N)(=O)=O)cc2)nn1,5.95,1
CHEMBL5397586,NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1cn(Cc2ccc(C(F)(F)F)cc2F)nn1,6.28,1
CHEMBL358279,NC(=O)c1ccc2c(c1)C(=O)C(=O)N2Cc1ccc2ccccc2c1,6.935,2
CHEMBL3920474,O=c1c2ccccc2[se]n1Cc1ccccc1,6.44,1
CHEMBL5411764,O=c1c2ccccc2[se]n1Cc1ccncc1,6.54,1
CHEMBL5403838,O=c1c2ccccc2[se]n1Cc1cccnc1,6.34,1
CHEMBL5418023,O=c1c2ccccc2[se]n1-c1ccc(NS(=O)(=O)C2CC2)cc1,6.28,1
CHEMBL5409716,CN(C)S(=O)(=O)Nc1ccc(-n2[se]c3ccccc3c2=O)cc1,6.63,1
CHEMBL5438913,O=C(Nc1ccc(-n2[se]c3ccccc3c2=O)cc1)C1CC1,6.31,1
CHEMBL5395762,Nc1ccc2c(=O)n(-c3ccccc3)[se]c2c1,6.49,1
CHEMBL5434494,CC(C)(C)OC(=O)N1CCC(n2[se]c3ccccc3c2=O)CC1,6.38,1
CHEMBL5394951,O=c1c2ccccc2[se]n1C1CCN(S(=O)(=O)C2CC2)CC1,6.45,1
CHEMBL5398922,O=c1c2ccccc2[se]n1C1CCN(S(=O)(=O)c2cccnc2)CC1,6.57,1
CHEMBL5426830,NS(=O)(=O)c1ccc(C(=O)N2CCC(n3[se]c4ccccc4c3=O)CC2)cc1,6.26,1
CHEMBL5404334,CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cncc2ccccc12,7.03,4
CHEMBL2365410,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O,7.7,6
CHEMBL5436771,S=C([S-])NCc1cccnc1.[K+],7.52,5
CHEMBL5396515,CCSC(=S)NCc1cccnc1,5.7,4
CHEMBL4590273,Cc1cccc2nc(CSC(=S)NCc3cccnc3)cn12,7.675,6
CHEMBL5434729,S=C(NCc1cccnc1)SCc1ccccc1,7.64,5
CHEMBL5394457,S=C(NCc1cccnc1)OCc1ccccc1,4.0,4
CHEMBL5405544,Cc1cccc2nc(CNC(=S)NCc3cccnc3)cn12,4.23,4
CHEMBL2103913,CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O,5.82,1
CHEMBL5402071,COC(=O)CCC(CC(=O)[C@H](CC(=O)OC)NC(=O)OCc1ccccc1)C(=O)NC(C(=O)NC(CC(=O)OC)C(=O)CF)C(C)C,5.17,1
CHEMBL413376,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)[O-])c3cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)[O-])c5cc(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c45)ccc3C)c2)c1.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],5.19,1
CHEMBL456,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,5.96,1
CHEMBL154,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,5.46,1
CHEMBL1467,Oc1ncnc2[nH]ncc12,5.42,1
CHEMBL1200397,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc2ccccc12.Cl,5.27,1
CHEMBL1116,Cl.O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,5.25,1
CHEMBL542118,Cl.NC1CC1c1ccccc1,5.06,1
CHEMBL282042,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1.CS(=O)(=O)O,5.0,1
CHEMBL5397992,CC(C)(C)OC(=O)CC[C@H](NC(=O)CNC(=O)OC(C)(C)C)C(=O)CCl,5.76,2
CHEMBL5440889,CC(C)(C)OC(=O)CC[C@H](NC(=O)CNC(=O)OC(C)(C)C)C(=O)COC(=O)c1c(Cl)cccc1Cl,5.52,1
CHEMBL5430616,CCOC(=O)[C@@H]1O[C@H]1C(=O)N(CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,6.02,1
CHEMBL468971,C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C)C(=O)NN(CC(N)=O)C(=O)/C=C/C(=O)c1ccccc1,6.31,1
CHEMBL1336287,CCOc1cccc(C(=O)c2ccc(O)c(O)c2O)c1,4.97,1
CHEMBL1200712,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],6.7,1
CHEMBL55415,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,5.24,1
CHEMBL5426064,O=C1c2c(O)cc(O)cc2OC(c2cc(O)c(O)c(O)c2)[C@@H]1O,5.92,1
CHEMBL413552,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(O)c(O)c12,5.91,1
CHEMBL1964546,Nc1ccc2cc3ccc(N)cc3nc2c1.O=S(=O)(O)O,5.68,1
CHEMBL5092396,O=c1c2ccccc2[se]n1-c1cccc(C(F)(F)F)c1,5.56,3
CHEMBL5074774,COc1cccc(-n2[se]c3ccccc3c2=O)c1,5.39,1
CHEMBL4850660,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].C[N+](C)(C)CCO,6.75,1
CHEMBL4856219,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-].[K+],6.7,1
CHEMBL4860690,O=C(N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])OCCc1cccc(Cl)c1.[Na+],7.1,1
CHEMBL5430984,[2H]C([2H])(OC(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])c1ccccc1.[Na+],6.75,1
CHEMBL4868443,O=C(N[C@@H](CC1CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])OCc1cccc(F)c1.[Na+],7.16,1
CHEMBL5412571,CC(C)C[C@H](NC(=O)c1cc2c(F)cccc2[nH]1)C(=O)NN(C[C@@H]1CCNC1=O)C(=O)C(F)Cl,8.52,1
CHEMBL5397764,CCN(C[C@]1(C)CN(C(=O)c2nn(C)c3c2CCc2ccccc2-3)CCC1=O)C(=O)c1nn(C)c2c1CCc1ccccc1-2,6.12,1
CHEMBL5401551,C[C@H](NC(=O)[C@@H](c1cccnc1)N(C(=O)C(Br)(Br)Br)c1ccc(-c2ccccc2)cc1)c1ccccc1,7.1,2
CHEMBL5417410,CC1(C)[C@H](C(=O)OCc2ccccc2)C2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,6.16,1
CHEMBL5433693,CC1(C)[C@H](C(=O)OCc2ccc([N+](=O)[O-])cc2)C2C(=O)C(Br)(Br)[C@H]2S1(=O)=O,6.22,1
CHEMBL5409790,CC1(C)[C@H](C(=O)OCc2ccc([N+](=O)[O-])cc2)C2C(=O)C(Br)(Br)[C@H]2[S+]1[O-],6.3,1
CHEMBL5089978,CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NC2CCCCC2)c2cccnc2)cc1,5.39,1
CHEMBL5076981,C=CS(=O)(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NC1CCCCC1)c1cccnc1,6.38,2
CHEMBL5075842,CC(C)(C)c1ccc(N(C(=O)CCl)C(C(=O)NC2CCCCC2)c2cccnc2)cc1,6.39,1
CHEMBL2311740,CC(C)(C)NC(=O)[C@@H](c1cccnc1)N(C(=O)c1ccco1)c1ccc(C(C)(C)C)cc1,5.28,2
CHEMBL5395882,O=c1[nH]c(-c2ccccc2F)nc2cc(O)c(O)c(O)c12,5.84,1
CHEMBL5436067,O=c1[nH]c(-c2cccc(F)c2)nc2cc(O)c(O)c(O)c12,5.29,1
CHEMBL5410698,O=c1[nH]c(-c2ccc(F)cc2)nc2cc(O)c(O)c(O)c12,4.89,1
CHEMBL5418940,O=c1[nH]c(-c2ccccc2Cl)nc2cc(O)c(O)c(O)c12,6.36,1
CHEMBL5423390,O=c1[nH]c(-c2cccc(Cl)c2)nc2cc(O)c(O)c(O)c12,5.16,1
CHEMBL5433083,O=c1[nH]c(-c2ccc(Cl)cc2)nc2cc(O)c(O)c(O)c12,5.11,1
CHEMBL5416294,O=c1[nH]c(-c2ccccc2Br)nc2cc(O)c(O)c(O)c12,6.26,1
CHEMBL5418838,O=c1[nH]c(-c2cccc(Br)c2)nc2cc(O)c(O)c(O)c12,5.1,1
CHEMBL5433628,O=c1[nH]c(-c2ccc(Br)cc2)nc2cc(O)c(O)c(O)c12,5.01,1
CHEMBL5439047,Cc1ccccc1-c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,6.44,1
CHEMBL5436099,Cc1cccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)c1,5.64,1
CHEMBL5415275,Cc1ccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)cc1,5.73,1
CHEMBL5408630,O=c1[nH]c(-c2ccccc2C(F)(F)F)nc2cc(O)c(O)c(O)c12,5.83,1
CHEMBL5428437,O=c1[nH]c(-c2cccc(C(F)(F)F)c2)nc2cc(O)c(O)c(O)c12,4.98,1
CHEMBL5417362,O=c1[nH]c(-c2ccccc2OC(F)(F)F)nc2cc(O)c(O)c(O)c12,5.75,1
CHEMBL5425895,O=c1[nH]c(-c2cccc(OC(F)(F)F)c2)nc2cc(O)c(O)c(O)c12,4.699,1
CHEMBL5401478,O=c1[nH]c(-c2ccccc2[N+](=O)[O-])nc2cc(O)c(O)c(O)c12,4.97,1
CHEMBL5418540,O=c1[nH]c(-c2cccc([N+](=O)[O-])c2)nc2cc(O)c(O)c(O)c12,4.95,1
CHEMBL5397835,O=c1[nH]c(-c2ccc([N+](=O)[O-])cc2)nc2cc(O)c(O)c(O)c12,4.699,1
CHEMBL5425140,CC(C)c1cccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)c1,5.12,1
CHEMBL5424128,CC(C)(C)c1cccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)c1,5.08,1
CHEMBL5396993,CC(C)(C)c1ccc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)cc1,4.699,1
CHEMBL5405838,O=c1[nH]c(-c2ccccc2O)nc2cc(O)c(O)c(O)c12,4.74,1
CHEMBL5425158,O=c1[nH]c(-c2ccc(O)cc2)nc2cc(O)c(O)c(O)c12,4.699,1
CHEMBL5400454,O=c1[nH]c(-c2cccc(F)c2F)nc2cc(O)c(O)c(O)c12,5.95,1
CHEMBL5436202,O=c1[nH]c(-c2ccc(F)cc2F)nc2cc(O)c(O)c(O)c12,5.81,1
CHEMBL5406209,O=c1[nH]c(-c2ccc(F)c(F)c2)nc2cc(O)c(O)c(O)c12,5.57,1
CHEMBL5397302,O=c1[nH]c(-c2ccccc2)nc2cc(O)c(O)c(O)c12,5.86,1
CHEMBL5438144,O=c1[nH]c(-c2cccs2)nc2cc(O)c(O)c(O)c12,4.699,1
CHEMBL5417818,O=c1[nH]c(-c2ccccn2)nc2cc(O)c(O)c(O)c12,4.699,1
CHEMBL5435180,O=c1[nH]c(-c2ccncc2)nc2cc(O)c(O)c(O)c12,4.82,1
CHEMBL5400054,Cc1cc(-c2nc3cc(O)c(O)c(O)c3c(=O)[nH]2)n(C)n1,4.699,1
CHEMBL5430534,O=c1[nH]c(-c2ccc3ccccc3c2)nc2cc(O)c(O)c(O)c12,5.45,1
CHEMBL5396109,O=c1[nH]c(C2CC2)nc2cc(O)c(O)c(O)c12,5.26,1
CHEMBL5413101,O=c1[nH]c(C2CCCC2)nc2cc(O)c(O)c(O)c12,6.27,1
CHEMBL5412979,O=c1[nH]c(C2CCCCC2)nc2cc(O)c(O)c(O)c12,5.86,1
CHEMBL5427073,CC(C)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,5.31,1
CHEMBL5407708,CC(C)(C)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,5.39,1
CHEMBL5405273,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,6.42,1
CHEMBL5434998,CC(C)(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,6.01,1
CHEMBL5405362,O=c1[nH]c(/C=C/c2ccccc2)nc2cc(O)c(O)c(O)c12,5.54,1
CHEMBL5416685,O=c1[nH]c(Cc2ccccc2)nc2cc(O)c(O)c(O)c12,6.49,1
CHEMBL5435314,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,6.76,1
CHEMBL5411855,CCC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,6.68,1
CHEMBL5432454,CC(C)C(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)[nH]1,6.41,1
CHEMBL5434000,CC(C)Cn1c(-c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,6.91,1
CHEMBL5418919,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1CCO,5.87,1
CHEMBL5408555,CC(C)(C)NC(=O)Cn1c(-c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,6.02,1
CHEMBL5429980,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CC1,6.54,1
CHEMBL5406114,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CCCC1,6.91,1
CHEMBL5425758,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1C1CCCCC1,6.56,1
CHEMBL5426124,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1,7.08,1
CHEMBL5400303,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccccc1F,6.69,1
CHEMBL5439575,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1cccc(F)c1,6.63,1
CHEMBL5418627,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccc(O)cc1,6.57,1
CHEMBL5425241,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccc(Br)cc1F,6.68,1
CHEMBL5424318,Cc1cc(-n2c(-c3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,6.93,1
CHEMBL5419145,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1ccc(-c2ccccc2)cc1,5.83,1
CHEMBL5423618,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1cccnc1,6.67,1
CHEMBL5398166,O=c1c2c(O)c(O)c(O)cc2nc(-c2ccccc2)n1-c1cn[nH]c1,6.41,1
CHEMBL5410809,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1,6.32,1
CHEMBL5406997,Cc1cc(-n2c(C(C)c3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,6.0,1
CHEMBL5411183,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1F,6.54,1
CHEMBL5414042,CC(c1ccccc1)c1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccc(Br)cc1F,6.41,1
CHEMBL5409249,CC(C)Cn1c(C(C)c2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,6.16,1
CHEMBL5406891,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1,6.97,1
CHEMBL5400991,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1F,6.62,1
CHEMBL5406059,Cc1cc(-n2c(CC(C)C)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,7.0,1
CHEMBL5399660,CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccc(Br)cc1F,6.55,1
CHEMBL5422331,O=c1c2c(O)c(O)c(O)cc2nc(Cc2ccccc2)n1-c1ccccc1,6.88,1
CHEMBL5427453,Cc1cc(-n2c(Cc3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,6.3,1
CHEMBL5394410,CC(C)Cn1c(Cc2ccccc2)nc2cc(O)c(O)c(O)c2c1=O,6.33,1
CHEMBL5427572,CC(C)C[C@H](NC(=O)C(=O)Nc1ccccc1F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COc1c(F)c(F)cc(F)c1F,7.83,1
CHEMBL5436463,CC(C)C[C@H](NC(=O)C(=O)Nc1ccccc1F)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,7.12,1
CHEMBL5400139,O=C(Nc1ccccc1F)C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F,7.79,1
CHEMBL5426046,CC(C)(C)NC(=O)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COC(F)(F)F)C2(C)C,7.09,1
